AÑO;T.RED;NOMBRE;DESCRIPCIÓN;LONG.;IMD;ACV;ASV;MUERTOS;HERIDOS;IM;IP;IAT;IL;IG
2020;CL;VA-904;DE TRIGUEROS DEL VALLE (VA-900) A LÍMITE DE PROVINCIA DE PALENCIA;8.7;49.0;0.0;1.0;0.0;0.0;0.0;0.0;642.675587004;0.0;0.0
2020;CL;VA-912;DE MUCIENTES A LÍMITE DE PROVINCIA DE PALENCIA;24.8;418.0;0.0;6.0;0.0;0.0;0.0;0.0;158.573431127;0.0;0.0
2020;CL;VA-920;DE MEDINA DE RIOSECO (N-601) A CRUCE CON N-610;22.4;268.0;1.0;2.0;0.0;2.0;0.0;45.6377603178;136.913280953;0.0;0.0
2020;CL;VA-924;DE VILLALÓN DE CAMPOS (VA-905) A LÍMITE DE PROVINCIA DE PALENCIA;9.5;117.0;0.0;3.0;0.0;0.0;0.0;0.0;739.467213872;0.0;0.0
2020;CL;VA-931;DE BECILLA DE VALDERADUEY (N-601) A LÍMITE DE PROVINCIA DE PALENCIA;24.5;219.571428571;0.0;2.0;0.0;0.0;0.0;0.0;101.858017563;0.0;0.0
2020;CL;VA-932;DE VILLALÓN DE CAMPOS (N-610) A LÍMITE DE PROVINCIA DE LEÓN;24.6;478.918699187;1.0;6.0;0.0;2.0;0.0;23.2546728521;162.782709965;0.0;0.0
2020;CL;VA-943;DE MONTEALEGRE (VA-912) A LÍMITE DE PROVINCIA DE PALENCIA;5.2;74.0;0.0;1.0;0.0;0.0;0.0;0.0;711.987013357;0.0;0.0
2020;CL;ZA-102;DE PORTO A LÍMITE DE C.A. DE GALICIA (N-525);19.66;126.0;0.0;4.0;0.0;0.0;0.0;0.0;442.397911705;0.0;0.0
2020;CP;ZA-105;DE CAMARZANA DE TERA (N-525) A CRUCE CON N-631;10.371;527.0;0.0;12.0;0.0;0.0;0.0;0.0;601.529778954;0.0;0.0
2020;CL;ZA-111;DE RIONEGRO DEL PUENTE (N-525) A LÍMITE DE PROVINCIA DE LEÓN;18.991;167.0;2.0;6.0;0.0;2.0;0.0;172.771787418;691.08714967;0.0;0.0
2020;CP;ZA-125;DE LÍMITE DE PROVINCIA DE LEÓN A PALACIOS DE SANABRIA, CRUCE CON N-525;33.614;220.0;2.0;13.0;0.0;2.0;0.0;74.0959131584;555.719348688;0.0;0.0
2020;CP;ZA-302;DE EL CUBO DE LA TIERRA DEL VINO (N-630) A CRUCE CON CL-527 (BERMILLO DE SAYAGO);37.159;377.601280982;0.0;7.0;0.0;0.0;0.0;0.0;136.680858702;0.0;0.0
2020;CL;ZA-306;DE PUEBLICA DE CAMPEÁN (ZA-320) A LÍMITE DE PROVINCIA DE SALAMANCA;31.35;197.922009569;0.0;5.0;0.0;0.0;0.0;0.0;220.77276805;0.0;0.0
2020;CP;ZA-315;DE CRUCE CON CL-527 A LÍMITE DE PROVINCIA DE SALAMANCA;6.471;429.0;0.0;1.0;0.0;0.0;0.0;0.0;98.6912031552;0.0;0.0
2020;CL;ZA-316;DE FERMOSELLE A LÍMITE DE PROVINCIA DE SALAMANCA;6.01;29.0;0.0;1.0;0.0;0.0;0.0;0.0;1571.935296;0.0;0.0
2020;CL;ZA-321;DE CRUCE CON N-122 A MORALINA;17.063;284.0;0.0;3.0;0.0;0.0;0.0;0.0;169.611251802;0.0;0.0
2020;CP;ZA-325;DE CRUCE CON ZA-305 A POLÍGONO DE LOS LLANOS (ZA-330);1.616;1640.0;0.0;1.0;0.0;0.0;0.0;0.0;103.376525424;0.0;0.0
2020;CL;ZA-510;DE FUENTES DE ROPEL A LÍMITE DE PROVINCIA DE LEÓN;7.003;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;ZA-524;DE LÍMITE DE PROVINCIA DE LEÓN A LÍMITE DE PROVINCIA DE VALLADOLID;11.606;375.449250388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CP;ZA-605;DE TORO (CL-602) A LÍMITE DE PROVINCIA DE SALAMANCA;38.062;978.762098681;1.0;6.0;0.0;1.0;0.0;7.35424996529;51.479749757;0.0;0.0
2020;CL;ZA-611;DE CRUCE CON CL-602 A CRUCE CON ZA-602;37.5;346.39848;0.0;5.0;0.0;0.0;0.0;0.0;105.455660098;0.0;0.0
2020;CL;ZA-624;DE CRUCE CON N-630 A PONTEJOS;5.176;344.0;0.0;1.0;0.0;0.0;0.0;0.0;153.870167061;0.0;0.0
2020;CP;ZA-705;DE TORO (N-122) A LÍMITE DE PROVINCIA DE VALLADOLID;11.823;1483.46654825;0.0;4.0;0.0;0.0;0.0;0.0;62.4829721697;0.0;0.0
2020;CL;ZA-713;DE CRUCE CON N-122 (TORO) A CASTRONUEVO (ZA-714);25.246;893.085558108;1.0;3.0;0.0;1.0;0.0;12.1512649685;48.605059874;0.0;0.0
2020;CL;ZA-714;DE RIEGO DEL CAMINO A LÍMITE DE PROVINCIA DE VALLADOLID;38.735;344.522912095;1.0;1.0;0.0;3.0;0.0;20.5298353245;41.059670649;0.0;0.0
2020;CL;ZA-902;DE TÁBARA (N-631) A FONFRÍA (N-122);35.924;137.334873622;0.0;3.0;0.0;0.0;0.0;0.0;166.595348124;0.0;0.0
2020;CL;ZA-921;DE PUEBLA DE SANABRIA (ZA-925) A RIHONOR DE CASTILLA, FRONTERA CON PORTUGAL;15.402;94.0;1.0;2.0;0.0;1.0;0.0;189.235304299;567.705912896;0.0;0.0
2020;CL;AV-104;DE PIEDRAHÍTA (CRUCE CON AV-102) A LÍMITE DE PROVINCIA DE SALAMANCA;9.466;453.176209592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CP;AV-105;DE AREVALILLO (CL-510) A LÍMITE DE PROVINCIA DE SALAMANCA (AV-110);19.4;394.0;0.0;2.0;0.0;0.0;0.0;0.0;71.6867975142;0.0;0.0
2020;CP;AV-110;DE ÁVILA (CRUCE CON N-501) A CRUCE CON AV-105;51.46;578.453944812;4.0;13.0;0.0;7.0;0.0;36.815318147;156.465102125;0.0;0.0
2020;CL;AV-114;DE SAN PEDRO DEL ARROYO (CRUCE CON N-501) A MUÑICO (CRUCE CON AV-110);17.328;318.0;2.0;0.0;0.0;2.0;0.0;99.4401044805;99.4401044805;0.0;0.0
2020;CL;AV-413;DE ARÉVALO A LÍMITE DE PROVINCIA DE SEGOVIA;0.835;293.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;AV-903;DE BURGOHONDO A CRUCE CON AV-905;6.851;223.0;0.0;1.0;0.0;0.0;0.0;0.0;179.328082601;0.0;0.0
2020;CL;AV-910;DE CANDELEDA (CL-501) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;7.3;762.0;0.0;4.0;0.0;0.0;0.0;0.0;197.010464703;0.0;0.0
2020;CP;AV-922;DE MOMBELTRÁN (N-502) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;35.75;264.032811189;1.0;3.0;0.0;1.0;0.0;29.0250642445;116.100256978;0.0;0.0
2020;CL;AV-926;DE CL-501 A POYALES DEL HOYO;2.06;312.0;0.0;1.0;0.0;0.0;0.0;0.0;426.270541977;0.0;0.0
2020;B;A-231;DE LEÓN A BURGOS;157.0;7288.38071338;10.0;129.0;0.0;18.0;0.0;2.39428824278;33.2806065746;0.0;0.0
2020;B;A-601;DE VALLADOLID A SEGOVIA;104.28;7466.31074031;14.0;73.0;0.0;14.0;0.0;4.92638203543;30.6139455059;0.0;0.0
2020;CP;BU-101;DE VILLAHOZ,  (N-622), A N-620 (ESTACIÓN DE VILLAQUIRÁN);18.8;537.875;0.0;10.0;0.0;0.0;0.0;0.0;270.936756384;0.0;0.0
2020;CL;BU-114;DE A-I A VILLAFRUELA;16.2;560.0;0.0;13.0;0.0;0.0;0.0;0.0;392.597424561;0.0;0.0
2020;CP;BU-120;DE N-122 A ROA DE DUERO (BU-130);14.9;1575.0;5.0;33.0;0.0;8.0;0.0;58.372771437;443.633062921;0.0;0.0
2020;CL;BU-210;DE CRUCE CON N-122 A LÍMITE DE PROVINCIA DE SEGOVIA;7.1;190.0;0.0;1.0;0.0;0.0;0.0;0.0;203.093108035;0.0;0.0
2020;CL;BU-211;DE NAVA DE ROA (N-122) A LÍMITE DE PROVINCIA DE SEGOVIA;3.3;52.0;0.0;1.0;0.0;0.0;0.0;0.0;1596.57693904;0.0;0.0
2020;CP;BU-400;DE MELGAR DE FERNAMENTAL (N-120) A  N-620 (ESTACIÓN DE VILLAQUIRÁN);31.15;501.545746388;1.0;14.0;0.0;1.0;0.0;17.536322876;263.04484314;0.0;0.0
2020;CP;BU-405;DE CASTROJERIZ (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;11.7;470.0;0.0;7.0;0.0;0.0;0.0;0.0;348.755813635;0.0;0.0
2020;CL;BU-434;DE ARENILLAS DE RIOPISUERGA (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;3.31;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;BU-520;DE QUINTANA MARTÍN GALÍNDEZ (BU-530) A FRÍAS (BU-504);6.9;377.0;1.0;0.0;0.0;1.0;0.0;105.321417268;105.321417268;0.0;0.0
2020;CP;BU-525;DE N-I A LÍMITE DE C.A. DEL PAÍS VASCO (PUENTELARRÁ);11.66;315.0;0.0;8.0;0.0;0.0;0.0;0.0;596.743941277;0.0;0.0
2020;CP;BU-535;DE MIRANDA DE EBRO (N-I) A LÍMITE DE C.A. DE EL PAIS VASCO;3.05;4214.0;0.0;6.0;0.0;0.0;0.0;0.0;127.89807717;0.0;0.0
2020;CP;BU-542;DE N-629 A ESPINOSA DE LOS MONTEROS (BU-526);5.2;1447.0;2.0;17.0;0.0;2.0;0.0;72.8224450427;691.813227906;0.0;0.0
2020;CP;BU-551;DE BU-550 A MEDINA DE POMAR (N-629);18.63;1225.0;0.0;13.0;0.0;0.0;0.0;0.0;156.063572496;0.0;0.0
2020;CP;BU-554;DE CL-629 A LÍMITE DE C.A. DEL PAÍS VASCO;12.1;421.0;2.0;1.0;0.0;2.0;0.0;107.564673932;161.347010899;0.0;0.0
2020;CL;BU-570;DE ESPINOSA DE LOS MONTEROS (BU-526) A LÍMITE DE C.A. DE CANTABRIA;17.1;299.7;2.0;3.0;0.0;2.0;0.0;106.918849742;267.297124356;0.0;0.0
2020;CL;BU-571;DE BU-570 (LAS VEGAS) A LÍMITE DE C.A. DE CANTABRIA;7.3;117.0;0.0;1.0;0.0;0.0;0.0;0.0;320.77344894;0.0;0.0
2020;CL;BU-701;DE QUINTANAPALLA (N-I) A VILLAMONDAR (BU-703);20.83;774.0;1.0;7.0;0.0;2.0;0.0;16.99326793;135.94614344;0.0;0.0
2020;CL;BU-730;DE MIRANDA DE EBRO (N-I) A LÍMITE DE C.A. DE LA RIOJA;7.83;270.853128991;0.0;3.0;0.0;0.0;0.0;0.0;387.554488546;0.0;0.0
2020;CP;BU-733;DE MIRANDA DE EBRO A LÍMITE DE C.A. DE LA RIOJA;5.7;1041.0;1.0;3.0;3.0;2.0;138.516913261;46.1723044205;184.689217682;60.0;300.0
2020;CL;BU-735;DE MIRANDA DE EBRO (CRUCE BU-733) A LÍMITE DE C.A. DE LA RIOJA;9.47;2076.0;0.0;2.0;0.0;0.0;0.0;0.0;27.8714653861;0.0;0.0
2020;CP;BU-740;DE MIRANDA DE EBRO A LÍMITE DE C.A. DEL PAÍS VASCO;4.0;4771.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CP;BU-750;DE LÍMITE DE C.A. DEL PAÍS VASCO (PUERTO DE VITORIA) A LÍMITE DE C.A. DEL PAÍS VASCO (PEÑACERRADA);14.07;1945.91897655;4.0;20.0;0.0;4.0;0.0;40.0265608252;240.159364951;0.0;0.0
2020;CP;BU-800;DE ACCESO CARTUJA DE MIRAFLORES (BURGOS) A BURGOS (N-1 ROTONDA DE SAN AGUSTÍN);18.1;2792.72928177;2.0;37.0;0.0;2.0;0.0;10.8400108704;211.380211972;0.0;0.0
2020;CP;BU-811;DE BELORADO (N-120) A LÍMITE DE C.A. DE LA RIOJA (ALTO DE LA PRADILLA);24.6;416.601626016;0.0;10.0;0.0;0.0;0.0;0.0;267.332074021;0.0;0.0
2020;CL;BU-812;DE CRUCE CON BU-811 A CRUCE CON BU-811 (A VILLAGALIJO);2.4;290.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;BU-813;DE CRUCE CON BU-820 A PRADOLUENGO (CRUCE CON BU-811);13.8;618.0;1.0;11.0;0.0;3.0;0.0;32.1247364968;385.496837962;0.0;0.0
2020;CP;BU-825;DE SALAS DE LOS INFANTES (N-234) A LÍMITE DE C.A. DE LA RIOJA;28.3;276.498233216;2.0;13.0;0.0;2.0;0.0;70.0258412861;525.193809646;0.0;0.0
2020;CL;BU-912;DE CRUCE CON N-I A CRUCE CON BU-925 (QUEMADA);11.8;170.0;0.0;7.0;0.0;0.0;0.0;0.0;956.036001584;0.0;0.0
2020;CL;BU-921;DE CRUCE CON BU-910 A HUERTA DEL REY (BU-925);12.3;275.0;1.0;11.0;0.0;2.0;0.0;80.9970739807;971.964887768;0.0;0.0
2020;CP;BU-925;DE ARANDA DE DUERO A LA GALLEGA (N-234);52.8;1036.72443182;4.0;47.0;0.0;4.0;0.0;20.0202672673;255.258407658;0.0;0.0
2020;CL;BU-932;DE CRUCE CON N-I A SANTA CRUZ DE LA SALCEDA (BU-930);8.8;297.0;0.0;4.0;0.0;0.0;0.0;0.0;419.303034496;0.0;0.0
2020;CL;BU-934;DE CRUCE CON BU-925 A LÍMITE DE PROVINCIA DE SORIA;10.5;286.0;0.0;3.0;0.0;0.0;0.0;0.0;273.698903836;0.0;0.0
2020;CP;BU-945;DE FUENTESPINA (N-I) A LÍMITE DE PROVINCIA DE SEGOVIA;12.6;628.314285714;1.0;10.0;0.0;1.0;0.0;34.6066576149;380.673233764;0.0;0.0
2020;CP;BU-950;DE N-1 A BU-925 (VARIANTE DE ARANDA);3.52;1570.0;3.0;0.0;0.0;3.0;0.0;148.725718048;148.725718048;0.0;0.0
2020;B;CL-501;DE LÍMITE DE C.A. DE MADRID A LÍMITE DE C.A. DE EXTREMADURA;81.427;2262.20717944;16.0;69.0;0.0;20.0;0.0;23.7972244832;126.422755067;0.0;0.0
2020;B;CL-517;DE SALAMANCA A LA FRONTERA CON PORTUGAL;114.28;1595.86581204;5.0;48.0;1.0;8.0;1.50224418926;7.51122094631;79.6189420309;11.1111111111;20.0
2020;B;CL-601;DE SEGOVIA A LÍMITE DE C.A. DE MADRID;24.075;4751.44278297;13.0;27.0;0.0;13.0;0.0;31.135703881;95.8021657877;0.0;0.0
2020;B;CL-615;DE PALENCIA A GUARDO;91.732;2577.47292112;6.0;91.0;0.0;11.0;0.0;6.95253865674;112.399374951;0.0;0.0
2020;B;CL-622;DE RIBASECA (N-630) A LA BAÑEZA;40.182;3019.36165447;6.0;44.0;1.0;9.0;2.25818984967;13.549139098;112.909492484;10.0;16.6666666667
2020;B;CL-623;DE SAN ANDRÉS DEL RABANEDO A LA MAGDALENA (CL-626);27.0;4558.73777778;4.0;54.0;0.0;5.0;0.0;8.90345874621;129.10015182;0.0;0.0
2020;B;CL-635;DE BURÓN (N-625) A LÍMITE DE C.A. DE ASTURIAS;21.71;119.0;3.0;3.0;0.0;4.0;0.0;318.142438414;636.284876829;0.0;0.0
2020;CP;LE-110;DE LE-125  A LÍMITE DE PROVINCIA DE ZAMORA;17.7;1683.49152542;0.0;29.0;0.0;0.0;0.0;0.0;266.637318173;0.0;0.0
2020;CP;LE-126;DE CASTROCONTRIGO (LE-125) A LÍMITE DE C.A. DE GALICIA;66.63;197.871829506;1.0;26.0;0.0;1.0;0.0;20.7803736851;561.070089499;0.0;0.0
2020;CL;LE-164;DE PUENTE DE DOMINGO FLOREZ (N-536) A  LE-127 (LLAMAS DE CABRERA);42.935;289.151624549;1.0;4.0;0.0;1.0;0.0;22.0683585613;110.341792806;0.0;0.0
2020;CP;LE-231;DE SAHECHORES (CRUCE CON N-625) A ALMANZA;15.4;550.0;0.0;21.0;0.0;0.0;0.0;0.0;679.270915884;0.0;0.0
2020;CL;LE-233;DE BESANDE (LE-215) A EMBALSE DE RIAÑO;8.575;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;LE-234;DE PUENTE ALMUHEY (CL-626) A BOCA DE HUÉRGANO (N-621);29.2;462.0;2.0;5.0;0.0;2.0;0.0;40.6174172359;142.160960326;0.0;0.0
2020;CP;LE-441;DE SAN ANDRÉS EL RABANEDO A CRUCE CON LE-413 (VILLANUEVA DE CARRIZO);20.22;2143.27151335;0.0;35.0;0.0;0.0;0.0;0.0;221.267096459;0.0;0.0
2020;CP;LE-473;DE N-630 (POLA DE GORDÓN) A CL-626 (PANTANO DE LUNA);23.245;461.0;0.0;5.0;0.0;0.0;0.0;0.0;127.83408404;0.0;0.0
2020;CL;LE-491;DE LA VEGA A CRUCE CON CL-626;2.6;258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CP;LE-495;DE PIEDRAFITA, CRUCE CON CL-626, A LÍMITE DE C.A. DE ASTURIAS;9.82;258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;LE-510;DE VALENCIA DE DON JUAN (CL-621) A LÍMITE DE PROVINCIA DE ZAMORA;31.78;809.095185651;1.0;12.0;0.0;1.0;0.0;10.6550042105;138.515054736;0.0;0.0
2020;CP;LE-512;DE MANSILLA DE LAS MULAS A LÍMITE DE PROVINCIA DE ZAMORA;58.8;1639.65306122;5.0;35.0;0.0;6.0;0.0;14.2084875025;113.66790002;0.0;0.0
2020;CL;LE-513;DE VALDERAS A LÍMITE DE PROVINCIA DE ZAMORA;4.0;876.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;LE-524;DE VILLAQUEJIDA (N-630) A LÍMITE DE PROVINCIA DE ZAMORA;22.0;354.518181818;1.0;5.0;0.0;1.0;0.0;35.1273947662;210.764368597;0.0;0.0
2020;CL;LE-541;DE VALDERAS (LE-512) A LÍMITE DE PROVINCIA DE VALLADOLID;5.2;239.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;LE-716;DE VEGA DE ESPINAREDA A TORENO;13.9;911.0;1.0;7.0;0.0;1.0;0.0;21.6358498243;173.086798594;0.0;0.0
2020;CL;LE-932;DE ALBIRES (N-601) A LÍMITE DE PROVINCIA DE VALLADOLID;1.5;345.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;LE-941;DE SAHAGÚN A LÍMITE DE PROVINCIA DE VALLADOLID;11.7;383.0;0.0;3.0;0.0;0.0;0.0;0.0;183.418760621;0.0;0.0
2020;CL;P-101;DE CRUCE CON P-120 A CUBILLAS DE CERRATO;10.088;13.0;0.0;1.0;0.0;0.0;0.0;0.0;2089.09750152;0.0;0.0
2020;CL;P-102;DE DUEÑAS (N-620) A LÍMITE DE PROVINCIA DE VALLADOLID;5.55;866.597297297;0.0;10.0;0.0;0.0;0.0;0.0;569.635205187;0.0;0.0
2020;CP;P-103;DE LÍMITE DE PROVINCIA DE VALLADOLID A LÍMITE DE PROVINCIA DE VALLADOLID;7.6;275.0;0.0;1.0;0.0;0.0;0.0;0.0;131.087369732;0.0;0.0
2020;CL;P-113;DE CASTRILLO DE DON JUAN (P-140) A  CL-619;7.107;82.0;0.0;1.0;0.0;0.0;0.0;0.0;470.118095076;0.0;0.0
2020;CL;P-114;DE CEVICO NAVERO (CL-619) A HÉRMEDES DE CERRATO (P-110);5.9;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;P-131;DE CEVICO DE LA TORRE A CRUCE CON N-620;46.79;123.809745672;2.0;6.0;0.0;3.0;0.0;94.5865215711;378.346086284;0.0;0.0
2020;CP;P-140;DE LÍMITE DE PROVINCIA DE BURGOS A LÍMITE DE PROVINCIA DE VALLADOLID;4.425;136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;P-214;DE CRUCE CON P-225 A CRUCE CON CL-626;10.246;410.0;0.0;2.0;0.0;0.0;0.0;0.0;130.436435749;0.0;0.0
2020;CL;P-216;DE TRIOLLO (P-210) A VIDRIEROS;2.498;164.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CP;P-220;DE AGUILAR DE CAMPOO A BRAÑOSERA;18.674;1599.0;1.0;18.0;0.0;3.0;0.0;9.17532206222;174.331119182;0.0;0.0
2020;CL;P-222;DE OLMOS DE OJEDA A ALAR DEL REY (N-611)_x000D_;6.872;852.0;0.0;7.0;0.0;0.0;0.0;0.0;327.553639997;0.0;0.0
2020;CL;P-233;DE SOTOBAÑADO A BASCONES DE OJEDA;11.15;258.0;0.0;2.0;0.0;0.0;0.0;0.0;190.477006806;0.0;0.0
2020;CL;P-240;DE VILLASARRACINO A SALDAÑA;23.996;450.856559427;0.0;9.0;0.0;0.0;0.0;0.0;227.914732571;0.0;0.0
2020;CL;P-243;DE CRUCE CON P-242 A VILLAMARCO;2.543;270.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;P-245;DE OSORNO (N-611) A VILLASARRACINO;10.685;287.0;0.0;1.0;0.0;0.0;0.0;0.0;89.3409800576;0.0;0.0
2020;CL;P-403;DE CRUCE CON P-431 A LÍMITE DE PROVINCIA DE BURGOS;11.638;75.0;0.0;1.0;0.0;0.0;0.0;0.0;313.88280087;0.0;0.0
2020;CL;P-413;DE QUINTANA DEL PUENTE (N-620) A CRUCE CON P-412;5.16;222.0;0.0;2.0;0.0;0.0;0.0;0.0;478.337528353;0.0;0.0
2020;CP;P-431;DE FRÓMISTA, CRUCE CON N-611, A ASTUDILLO;13.04;569.950920245;1.0;4.0;0.0;1.0;0.0;36.8631195695;184.315597848;0.0;0.0
2020;CP;P-627;DE HERRERA DE PISUERGA (N-611) A LÍMITE DE PROVINCIA DE BURGOS;3.518;208.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CP;P-900;DE PALENCIA A CRUCE CON N-611;5.615;3318.0;0.0;11.0;0.0;0.0;0.0;0.0;161.76094613;0.0;0.0
2020;CL;P-903;DE CRUCE CON P-901 A DUEÑAS (N-620);13.233;181.0;0.0;1.0;0.0;0.0;0.0;0.0;114.385308593;0.0;0.0
2020;CL;P-921;DE TORREMORMOJÓN A AMPUDIA;4.368;181.0;0.0;1.0;0.0;0.0;0.0;0.0;346.534063328;0.0;0.0
2020;CL;P-933;DE FRECHILLA A CRUCE CON P-953;6.046;264.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;P-941;DE CASTROMOCHO (N-610) A CRUCE CON P-953;5.298;264.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;P-943;DE AMPUDIA A LÍMITE DE PROVINCIA DE VALLADOLID;6.31;74.0;1.0;1.0;0.0;1.0;0.0;586.740486443;1173.48097289;0.0;0.0
2020;CL;P-944;DE FRECHILLA (P-924) A CRUCE CON P-953;6.391;117.0;0.0;1.0;0.0;0.0;0.0;0.0;366.397461628;0.0;0.0
2020;CL;P-960;DE VILLADAVÍN (CL-615) A CRUCE CON CL-613;10.307;117.0;0.0;1.0;0.0;0.0;0.0;0.0;227.18988816;0.0;0.0
2020;CL;P-970;DE FRECHILLA A LEDIGOS;25.549;128.333359427;0.0;2.0;0.0;0.0;0.0;0.0;167.118166335;0.0;0.0
2020;CP;P-972;DE VILLADA (CL-613) A CRUCE CON N-120 (CERVATOS DE LA CUEZA);15.249;169.145255427;0.0;1.0;0.0;0.0;0.0;0.0;106.219915333;0.0;0.0
2020;CL;P-981;DE VILLOLDO (CL-615) A CRUCE CON N-611 (SANTILLANA DE CAMPOS);23.389;119.0;0.0;1.0;0.0;0.0;0.0;0.0;98.434767597;0.0;0.0
2020;CL;P-983;DE AMUSCO (N-611) A VILLOLDO;13.908;373.0;1.0;2.0;0.0;1.0;0.0;52.8121224692;158.436367408;0.0;0.0
2020;CP;P-990;DE LA VENTA, CRUCE CON CL-615, A MONZÓN DE CAMPOS;5.988;193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CP;SA-105;DE PEÑARANDA DE BRACAMONTE (N-501) A LÍMITE DE PROVINCIA DE ÁVILA;23.005;929.074766355;1.0;4.0;2.0;0.0;25.6368244064;12.8184122032;64.0920610161;100.0;200.0
2020;CL;SA-200;DE CRUCE CON N-620 A LA FRONTERA CON PORTUGAL;33.17;432.0;0.0;14.0;0.0;0.0;0.0;0.0;267.673854551;0.0;0.0
2020;CP;SA-205;DE VECINOS, CRUCE CON SA-211, A CRUCE CON SA-220;37.52;774.806503198;3.0;16.0;0.0;3.0;0.0;28.2730267004;179.062502436;0.0;0.0
2020;CL;SA-211;DE CRUCE CON N-620 A VECINOS;14.93;321.0;0.0;1.0;0.0;0.0;0.0;0.0;57.1665910781;0.0;0.0
2020;CL;SA-213;DE TAMAMES (SA-215) A A-62 POR BOCACARA;29.2;275.0;0.0;5.0;0.0;0.0;0.0;0.0;170.593152391;0.0;0.0
2020;CL;SA-214;DE GUIJUELO, CRUCE CON N-630, A CRISTÓBAL, CRUCE CON SA-220;22.215;525.0;0.0;9.0;0.0;0.0;0.0;0.0;211.419004719;0.0;0.0
2020;CP;SA-215;DE LA FUENTE DE SAN ESTEBAN (N-620) A CRUCE CON SA-220;32.42;507.690006169;2.0;6.0;0.0;2.0;0.0;33.2908977035;133.163590814;0.0;0.0
2020;CP;SA-220;DE BÉJAR, CRUCE CON N-630 A CIUDAD RODRIGO;94.215;512.704877143;5.0;18.0;1.0;4.0;5.67178336299;28.358916815;130.451017349;20.0;20.0
2020;CP;SA-305;DE LA FUENTE DE SAN ESTEBAN, CRUCE CON SA-315, A LÍMITE DE PROVINCIA DE ZAMORA;51.86;233.943308909;0.0;2.0;0.0;0.0;0.0;0.0;45.1641655316;0.0;0.0
2020;CL;SA-316;DE TRABANCA, CRUCE CON SA-315, A LÍMITE DE PROVINCIA DE ZAMORA;7.755;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;SA-801;DE PEÑARANDA DE BRACAMONTE A CRUCE CON CL-605;27.575;590.155031732;1.0;2.0;0.0;1.0;0.0;16.8354798816;50.5064396447;0.0;0.0
2020;CL;SG-114;DE CRUCE CON SG-112 A CENTRO INVERNAL DE LA PINILLA;5.6;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL;SG-115;DE CEREZO DE ARRIBA A LA PINILLA;8.3;68.0;1.0;0.0;0.0;1.0;0.0;485.422754677;485.422754677;0.0;0.0
2020;CP;SG-145;DE AYLLÓN (N-110) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;21.3;219.0;1.0;5.0;0.0;1.0;0.0;58.7331667073;352.399000244;0.0;0.0
2020;CL;SG-203;DE CRUCE CON SG-223 A LÍMITE DE PROVINCIA DE VALLADOLID;5.3;493.0;0.0;8.0;0.0;0.0;0.0;0.0;838.830732871;0.0;0.0
2020;CP;SG-205;DE CEREZO DE ABAJO (N-I) A CRUCE CON CL-601 (CUÉLLAR);64.9;2454.74714946;7.0;67.0;0.0;9.0;0.0;12.0379826867;127.258674116;0.0;0.0
2020;CL;SG-211;DE TABANERA LA LUENGA (CL-601) A HONTALBILLA;32.3;747.712074303;2.0;16.0;1.0;2.0;11.3441045228;22.6882090455;204.19388141;33.3333333333;50.0
